ts,vault,vault_name,coin,delta_usd,szi,funding_rate
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,REZ,87.153894,7141786.083333333,-6.34346e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PYTH,6.331235,-257265.5416666667,9.4088e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,RENDER,44.505438,-60912.9541666667,1.20659e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,RUNE,21.415129,-91395.2666666667,1.17673e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PUMP,35.751567,-26916769.458333332,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PURR,8.252539,-242053.5,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,RESOLV,-455.947285,-1095352.7916666667,-0.0001451187
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,RSR,4.415757,-7635241.583333333,5.1098e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SPX,37.869064,-173114.5958333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SAND,-34.699002,786768.4166666666,8.8613e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SCR,-0.303768,5624.5416666667,1.30926e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SEI,-44.348997,-701041.7083333334,-1.44006e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SKY,-5.091832,-691400.9583333334,-5.6363e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SOPH,-7.033937,-335840.9166666667,-3.71943e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PROVE,-4.847879,-8374.0416666667,-4.06289e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MET,-10.050848,39880.4166666667,2.92595e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,WIF,-16.936261,121869.7083333333,1.183e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SOL,-41.871074,1382.0208333333,7.5332e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SNX,-23.636801,90663.8625,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SAGA,37.294952,-1377372.2875,1.10909e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MORPHO,-314.844977,-110657.3375,-5.94118e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PROMPT,18.877573,348792.5,-2.61395e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,POLYX,-3.489991,-1378141.375,-1.287e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,STX,43.494201,289832.6375,-1.45897e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MINA,262.029623,778795.625,-8.77323e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MNT,-51.454962,140099.3666666667,1.15108e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MOODENG,-251.33827,-1637469.625,-6.57472e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,NEAR,50.648251,-34260.3041666667,2.0802e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,NIL,0.345842,-8319.2916666667,9.2157e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,NXPC,-108.881959,-268187.0,-4.48524e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ONDO,-29.959668,165672.875,1.09912e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,OP,-57.584519,465322.825,1.1849e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ORDI,-2.610244,1768.8308333333,1.20429e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PAXG,-44.675031,39.7292916667,1.15071e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PENDLE,39.015149,-45473.3333333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PENGU,26.890319,-13333429.458333334,5.257e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PEOPLE,28.748128,-7767602.458333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PNUT,1.996002,877389.8375,-7.904e-07
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,POL,4.611782,-84677.6666666667,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MOVE,30.479619,1327909.875,-1.49885e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,NEO,3.343239,-2099.9529166667,1.23374e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,STBL,81.263111,-2426611.875,1.6917e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,POPCAT,-37.172869,847821.875,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,WCT,10.546008,103837.4166666667,-3.30487e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,WLD,-57.16133,297536.4666666667,9.6829e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,XPL,56.582393,-562340.8333333334,1.31728e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,XRP,41.866744,-55673.875,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,YGG,22.123015,152123.8333333333,-5.10337e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,YZY,12.296659,122820.2083333333,-1.08378e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZEC,-20.307095,-24.8025,-7.21726e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZEN,10.747954,1111.4245833333,-2.80113e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZEREBRO,5.264888,-136987.2083333333,3.92676e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MEW,11.391403,-27438422.958333332,1.04171e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZORA,-109.038223,-1662248.6666666667,-4.42091e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,W,9.053886,903973.4916666667,-6.2822e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kBONK,33.11649,-15468545.583333334,6.6927e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZRO,590.715038,98315.3291666666,-0.0001530786
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZK,-8.457678,-589388.3333333334,-9.2295e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kSHIB,2.115785,-3401657.4583333335,2.5732e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kPEPE,-20.13642,16050055.083333334,8.4731e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,STRK,283.246401,-870446.9166666665,7.5813e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kLUNC,-30.249382,-2503705.7916666665,-1.33508e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kFLOKI,-7.218863,894650.3333333334,5.2665e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,kNEIRO,0.915638,-19758.9708333333,1.10051e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SUI,-11.030607,47982.95,4.375e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SUSHI,27.86667,69154.7,-3.28322e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,XLM,53.75426,-860512.125,8.6289e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SUPER,-19.82211,240188.3333333333,1.05905e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SYRUP,29.448065,-204774.125,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TAO,26.812899,-240.819625,1.19724e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TIA,32.064512,-104401.3375,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TNSR,-7.552223,-183414.7583333333,-3.2474e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TON,23.747407,-37260.6083333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TRB,9.698604,-1954.2725,7.7754e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TRX,-49.567295,613382.375,1.14499e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TST,3.412404,-735528.9166666666,1.02603e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TURBO,1.721763,-2613791.0833333335,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,UMA,-10.816616,60772.4625,7.2e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,UNI,232.884788,-17628.7541666667,7.2466e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,USTC,45.696397,-20058573.291666668,1.27385e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,USUAL,15.71155,-1941202.8958333333,9.9744e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,VINE,19.353987,-1456038.2083333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,VIRTUAL,36.254108,-79575.2875,1.26724e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,VVV,23.214747,52785.2241666667,-1.35145e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ZETA,-3.454642,-147609.4833333333,-8.7633e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,XAI,81.212816,6335772.591666668,-2.26996e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,WLFI,115.329998,795073.375,-3.82356e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,TRUMP,74.440243,-20059.3208333333,1.81485e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ME,6.424465,8589.7625,-7.26268e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,OM,113.183507,419845.6500000001,-0.000112735
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,INIT,-7.492888,-437077.875,-5.407e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,DYDX,22.913747,-228027.4791666667,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BIO,-30.154734,-251020.875,-6.08919e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BLAST,-420.516165,-138449196.95833334,-0.0001001558
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BLUR,1.982816,569880.5833333334,-2.9996e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BNB,16.398434,151.30575,-4.6561e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BSV,-440.598568,-6501.83,-0.0001124615
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CAKE,-11.078724,59670.8083333333,2.9357e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CC,133.601337,-1165929.75,4.77444e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CELO,20.055694,244165.875,-1.39068e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CFX,127.534199,1703942.1666666667,-3.11545e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CHILLGUY,-12.947436,1836712.375,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,COMP,6.995395,557.8766666667,-1.50038e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,CRV,-36.682218,321565.2416666668,9.6317e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,DOGE,52.700303,-971340.9166666666,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,DOOD,5.531497,104545.5416666667,-0.0003543289
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,DOT,3.534462,-12350.1041666667,3.6967e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BCH,1.662976,133.5062083333,-1.0655e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BANANA,77.908111,4147.7125,-7.70673e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,DYM,24.903607,1467387.4749999999,-7.2933e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BERA,7.346104,1692.8458333333,-0.0001107242
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GALA,7.715206,-3647374.0833333335,8.4449e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BRETT,-3.122605,540182.75,9.8848e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ARK,67.809766,177518.0416666667,-5.14422e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BOME,11.627118,-40063604.208333336,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,2Z,9.876264,-167328.375,1.23402e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,0G,576.52872,-1572.5,0.0083970775
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ADA,-1.65103,38526.4583333333,3.0181e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,AAVE,24.218385,-365.6175,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,AIXBT,-6.913047,353199.75,1.23865e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ALGO,10.747762,-351623.9166666667,6.8573e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ALT,-29.315526,6459703.5,1.07376e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ANIME,0.646262,2207503.375,-1.5649e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ATOM,21.33065,12538.5054166667,-2.33294e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,APEX,27.128977,-79126.3333333333,1.73694e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,APT,-244.290872,-52167.08125,-6.00578e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,AR,2.870505,-22179.8683333333,9.08e-07
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ARB,5.117475,-59825.975,1.18293e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ASTER,8.424724,-52246.4583333333,5.8329e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MERL,61.522223,72239.25,-0.0001006055
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,AVAX,21.785799,8355.1291666667,-6.0165e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,AVNT,-17.231459,-27263.0833333333,-4.85172e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,APE,8.13989,-118383.6708333333,7.2364e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BABY,-33.414607,-1836984.4166666667,-2.75578e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ENA,44.305186,245819.125,-2.22406e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ACE,-10.696672,156066.5945833333,9.8919e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ETH,22.542634,-21.2146083333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,IO,59.550213,174120.1708333333,-4.37091e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,IOTA,5.255782,-119868.2083333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,IP,-142.211586,-53532.4583333333,-2.9455e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,JTO,-5.389028,98313.3333333333,2.8899e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,JUP,-0.798726,-126419.0833333333,-7.732e-07
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,KAITO,62.371726,195050.8333333333,-1.47773e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,KAS,6.464474,-410069.75,1.24088e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BIGTIME,0.666749,736058.2916666666,-1.1773e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,LAYER,-57.107293,-4367.5,-0.0021499802
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,LINEA,-4.817467,1348590.9583333333,1.15501e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,LINK,38.98716,-7990.2791666667,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,LTC,64.31134,-1185.0370833333,2.09852e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MANTA,7.675067,61662.65,-4.60859e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MAV,-42.400858,-530308.0416666666,-9.63514e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MAVIA,30.290536,325760.825,-4.24449e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,EIGEN,13.855287,-58701.8054166667,1.13831e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MELANIA,-18.314326,445243.8666666666,1.22415e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,IMX,17.778563,-131366.4333333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ETHFI,-35.060586,222217.5583333334,6.5846e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,INJ,42.107335,8643.025,-2.53922e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,LDO,27.653462,-107955.2333333334,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ENS,5.836677,-3772.7841666667,4.4609e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,MEME,-55.758218,-66400653.208333336,-2.07817e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,BTC,615.140832,-19.36814125,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,FARTCOIN,75.214355,-496618.5875,1.87593e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,FET,-12.277089,389736.75,3.8677e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,FIL,-22.721232,29060.5583333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,FTT,2.883084,-12095.7708333333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,FXS,-2.267171,-63140.35,-1.3394e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ICP,10.929427,-3816.6791666667,1.72863e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GMT,-6.615835,2164799.7916666665,5.2611e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GMX,20.107556,-9407.3104166667,8.8021e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,ETC,21.308717,-4363.8920833333,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GRASS,-14.327367,149716.7291666667,1.11258e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GOAT,-9.05126,934605.9583333334,7.867e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,HYPE,15.161688,-3085.7008333333,4.7924e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,NOT,-13.508451,59090965.625,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,HMSTR,3.699125,-120163860.5,3.8723e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GAS,-6.33412,20639.375,5.0957e-06
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,HYPER,16.927016,216959.75,-1.85359e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,HBAR,12.41199,-219474.9583333333,1.24792e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,GRIFFAIN,1.84236,-327619.4166666667,1.25e-05
2025-11-10 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,HEMI,10.118285,-650155.2083333334,1.75964e-05
2025-11-11 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,SPX,32.988117,-158094.3875,1.25e-05
2025-11-11 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PROVE,3.982439,2625.0416666667,-0.0001118486
2025-11-11 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,RESOLV,-1612.543064,-1366889.5833333333,-0.0003536573
2025-11-11 00:00:00+00:00,0x010461c14e146ac35fe42271bdc1134ee31c703a,Strategy A,PURR,1.61805,-50856.4583333333,1.25e-05
